trajectory_ID,longitude,latitude,altitude,timestamp
20160412_VLG10XY_LEBL_LEMD,2.08150476179833,41.28483024407971,180.0,1460481109
20160413_AEA2057_LEBL_LEMD,2.07040097736046,41.281315811167104,780.0,1460544173
20160413_AEA2159_LEBL_LEMD,2.06736918434569,41.27852120297771,940.0,1460572582
20160413_BCS833_LEBL_LEMD,2.069515,41.280331,900.0,1460528416
20160413_IBE06GZ_LEBL_LEMD,2.06506157014212,41.2784222186164,880.0,1460523884
20160413_IBE0721_LEBL_LEMD,2.06663896929217,41.2768632095402,1100.0,1460526293
20160413_IBE08GV_LEBL_LEMD,2.06589958014194,41.2789128054351,860.0,1460528092
20160413_IBE08HN_LEBL_LEMD,2.069761,41.280746,0.0,1460530901
20160413_IBE09RL_LEBL_LEMD,2.0678457767325,41.276147602627,960.0,1460533310
20160413_IBE1131_LEBL_LEMD,2.0669377661573702,41.2772818098879,960.0,1460540659
20160413_IBE13YN_LEBL_LEMD,2.06954396763592,41.279514508869,900.0,1460546178
20160413_IBE1501_LEBL_LEMD,2.06935518324292,41.280189807764295,640.0,1460553062
20160413_IBE17CC_LEBL_LEMD,2.06762171139053,41.283775219312794,860.0,1460562325
20160413_IBE18VM_LEBL_LEMD,2.06375198333865,41.2752412012474,0.0,1460566299
20160413_IBE20DC_LEBL_LEMD,2.067986,41.279537,900.0,1460571046
20160413_IBE2101_LEBL_LEMD,2.06740995512564,41.27940804408379,860.0,1460574690
20160413_IBE2727_LEBL_LEMD,2.06581336542047,41.276215807309,960.0,1460536264
20160413_VLG10AC_LEBL_LEMD,2.06932197897902,41.2804956200979,680.0,1460524363
20160413_VLG10CE_LEBL_LEMD,2.066655,41.278809,900.0,1460526736
20160413_VLG10FG_LEBL_LEMD,2.08203034393205,41.2854530651909,0.0,1460527520
20160413_VLG10KL_LEBL_LEMD,2.06440775729925,41.2777422157858,920.0,1460530054
20160413_VLG10MQ_LEBL_LEMD,2.07069232303741,41.278251335199,933.333333333334,1460567241
20160413_VLG10TY_LEBL_LEMD,2.06534098123871,41.275293501823,1200.0,1460573413
20160414_AEA2057_LEBL_LEMD,2.07092848025206,41.2809220084009,225.0,1460629282
20160414_AEA2159_LEBL_LEMD,2.071176,41.280827,800.0,1460658901
20160414_AEA2716_LEBL_LEMD,2.06388174908739,41.277806834485396,940.0,1460658150
20160414_AEA939_LEBL_LEMD,2.10476595484863,41.3061140552403,725.0,1460596139
20160414_ANE6392_LEBL_LEMD,2.07837617403118,41.283587822009004,620.0,1460643928
20160414_IBE06GZ_LEBL_LEMD,2.06735016190589,41.2797508495699,540.0,1460610355
20160414_IBE0721_LEBL_LEMD,2.06644056182756,41.2791680305279,720.0,1460613164
20160414_IBE08GV_LEBL_LEMD,2.06621436852902,41.2789694220307,680.0,1460614768
20160414_IBE09RL_LEBL_LEMD,2.064378,41.278732,700.0,1460619986
20160414_IBE1045_LEBL_LEMD,2.06600253397937,41.2776524367496,860.0,1460625365
20160414_IBE1131_LEBL_LEMD,2.06693575941745,41.2791474258347,920.0,1460626854
20160414_IBE13YN_LEBL_LEMD,2.0671947688237,41.276677409855296,980.0,1460634688
20160414_IBE1501_LEBL_LEMD,2.06910918533981,41.2796312035015,840.0,1460641382
20160414_IBE16LH_LEBL_LEMD,2.071866,41.281574,600.0,1460644051
20160414_IBE17CC_LEBL_LEMD,2.0655875570248603,41.276260412955295,980.0,1460649220
20160414_IBE18VM_LEBL_LEMD,2.06874357565061,41.2776630046666,1080.0,1460652974
20160414_IBE1925_LEBL_LEMD,2.07104697285217,41.2807136147142,780.0,1460655848
20160414_IBE20DC_LEBL_LEMD,2.07406898594377,41.2815903373333,666.666666666667,1460657721
20160414_IBE2101_LEBL_LEMD,2.06878463713713,41.2788570074712,966.666666666666,1460661214
20160414_IBE2727_LEBL_LEMD,2.06342196499168,41.277682413391204,880.0,1460621688
